"Survey","Date","StationName","StationNumber","Cultch","Quadrat","TotalVol","TotalWt","LiveSpat","Drills","Year","Month","Day","Period","season"
2,2016-01-31,"NFWF Bulkhead",2,200,11,1.5,3.41,216,NA,2016,1,31,2,"Winter"
2,2016-01-31,"NFWF Bulkhead",2,200,12,2.4,5.2,429,NA,2016,1,31,2,"Winter"
2,2016-01-31,"NFWF Bulkhead",2,200,13,1.85,4.05,277,NA,2016,1,31,2,"Winter"
2,2016-01-31,"NFWF Bulkhead",2,200,14,1.2,2.87,183,NA,2016,1,31,2,"Winter"
2,2016-01-31,"NFWF Bulkhead",2,200,15,0.9,2,96,NA,2016,1,31,2,"Winter"
2,2016-01-31,"NFWF Bulkhead",3,100,1,2.5,5.23,404,NA,2016,1,31,2,"Winter"
2,2016-01-31,"NFWF Bulkhead",3,100,2,1.5,2.98,293,NA,2016,1,31,2,"Winter"
2,2016-01-31,"NFWF Bulkhead",3,100,3,1.3,2.77,219,NA,2016,1,31,2,"Winter"
2,2016-01-31,"NFWF Bulkhead",3,100,4,0.45,1.08,51,NA,2016,1,31,2,"Winter"
2,2016-01-31,"NFWF Bulkhead",3,100,5,0.35,0.8,34,NA,2016,1,31,2,"Winter"
2,2016-01-31,"NFWF Bulkhead",3,100,6,0.8,1.75,67,NA,2016,1,31,2,"Winter"
2,2016-01-31,"NFWF Bulkhead",3,100,7,0.9,2.02,93,NA,2016,1,31,2,"Winter"
2,2016-01-31,"NFWF Bulkhead",3,100,8,1,2.46,191,NA,2016,1,31,2,"Winter"
2,2016-01-31,"NFWF Bulkhead",3,100,9,1.25,2.72,176,NA,2016,1,31,2,"Winter"
2,2016-01-31,"NFWF Bulkhead",3,100,10,2,4.4,333,NA,2016,1,31,2,"Winter"
2,2016-01-31,"NFWF Bulkhead",3,100,11,2.1,4.4,286,NA,2016,1,31,2,"Winter"
2,2016-01-31,"NFWF Bulkhead",3,100,12,0.9,1.92,121,NA,2016,1,31,2,"Winter"
2,2016-01-31,"NFWF Bulkhead",3,100,13,1.4,3.19,283,NA,2016,1,31,2,"Winter"
2,2016-01-31,"NFWF Bulkhead",3,100,14,1.2,1.9,126,NA,2016,1,31,2,"Winter"
2,2016-01-31,"NFWF Bulkhead",3,100,15,0.9,2.21,185,NA,2016,1,31,2,"Winter"
2,2016-01-25,"NFWF Bulkhead",4,400,1,4.75,10.1,1006,NA,2016,1,25,2,"Winter"
2,2016-01-25,"NFWF Bulkhead",4,400,2,2.6,5.46,516,NA,2016,1,25,2,"Winter"
2,2016-01-25,"NFWF Bulkhead",4,400,3,4.5,9.8,907,NA,2016,1,25,2,"Winter"
2,2016-01-25,"NFWF Bulkhead",4,400,4,2.25,4.87,530,NA,2016,1,25,2,"Winter"
2,2016-01-25,"NFWF Bulkhead",4,400,5,3.5,7.51,681,NA,2016,1,25,2,"Winter"
2,2016-01-25,"NFWF Bulkhead",4,400,6,3.25,6.92,719,NA,2016,1,25,2,"Winter"
2,2016-01-25,"NFWF Bulkhead",4,400,7,5.25,11.2,973,NA,2016,1,25,2,"Winter"
2,2016-01-25,"NFWF Bulkhead",4,400,8,3,7.21,445,NA,2016,1,25,2,"Winter"
2,2016-01-25,"NFWF Bulkhead",4,400,9,4,8.25,829,NA,2016,1,25,2,"Winter"
2,2016-01-25,"NFWF Bulkhead",4,400,10,2,4.44,384,NA,2016,1,25,2,"Winter"
2,2016-01-25,"NFWF Bulkhead",4,400,11,1.1,2.29,173,NA,2016,1,25,2,"Winter"
2,2016-01-25,"NFWF Bulkhead",4,400,12,2.75,5.87,460,NA,2016,1,25,2,"Winter"
2,2016-01-25,"NFWF Bulkhead",4,400,13,0.6,1.48,128,NA,2016,1,25,2,"Winter"
2,2016-01-25,"NFWF Bulkhead",4,400,14,0.9,1.78,106,NA,2016,1,25,2,"Winter"
2,2016-01-25,"NFWF Bulkhead",4,400,15,4.5,9.58,729,NA,2016,1,25,2,"Winter"
2,2016-01-20,"NFWF Bulkhead",5,300,1,4,8.62,427,NA,2016,1,20,2,"Winter"
2,2016-01-20,"NFWF Bulkhead",5,300,2,4.5,10.21,377,NA,2016,1,20,2,"Winter"
2,2016-01-20,"NFWF Bulkhead",5,300,3,3.5,8.14,350,NA,2016,1,20,2,"Winter"
2,2016-01-25,"NFWF Bulkhead",5,300,4,4.9,10.44,610,NA,2016,1,25,2,"Winter"
2,2016-01-25,"NFWF Bulkhead",5,300,5,4.9,11.07,567,NA,2016,1,25,2,"Winter"
2,2016-01-25,"NFWF Bulkhead",5,300,6,6,13.11,896,NA,2016,1,25,2,"Winter"
2,2016-01-25,"NFWF Bulkhead",5,300,7,4.5,10.08,624,NA,2016,1,25,2,"Winter"
2,2016-01-25,"NFWF Bulkhead",5,300,8,3.25,7.2,363,NA,2016,1,25,2,"Winter"
2,2016-01-25,"NFWF Bulkhead",5,300,9,5.2,11.7,431,NA,2016,1,25,2,"Winter"
2,2016-01-25,"NFWF Bulkhead",5,300,10,3,7.1,306,NA,2016,1,25,2,"Winter"
2,2016-01-25,"NFWF Bulkhead",5,300,11,3.25,7.4,271,NA,2016,1,25,2,"Winter"
2,2016-01-25,"NFWF Bulkhead",5,300,12,5.75,13.1,412,NA,2016,1,25,2,"Winter"
2,2016-01-25,"NFWF Bulkhead",5,300,13,7.75,16.82,860,NA,2016,1,25,2,"Winter"
2,2016-01-25,"NFWF Bulkhead",5,300,14,3.1,7.04,340,NA,2016,1,25,2,"Winter"
2,2016-01-25,"NFWF Bulkhead",5,300,15,3,6.7,96,NA,2016,1,25,2,"Winter"
2,2016-02-17,"NFWF Hotel Bar",1,100,1,1.15,2.25,1,NA,2016,2,17,2,"Winter"
2,2016-02-17,"NFWF Hotel Bar",1,100,2,0.4,0.85,12,NA,2016,2,17,2,"Winter"
2,2016-02-17,"NFWF Hotel Bar",1,100,3,0.5,0.92,9,NA,2016,2,17,2,"Winter"
2,2016-02-17,"NFWF Hotel Bar",1,100,4,0.75,1.51,62,NA,2016,2,17,2,"Winter"
2,2016-02-17,"NFWF Hotel Bar",1,100,5,0.7,1.52,32,NA,2016,2,17,2,"Winter"
2,2016-02-17,"NFWF Hotel Bar",1,100,6,0.6,1.26,17,NA,2016,2,17,2,"Winter"
2,2016-02-17,"NFWF Hotel Bar",1,100,7,0.65,1.31,24,NA,2016,2,17,2,"Winter"
2,2016-02-17,"NFWF Hotel Bar",1,100,8,0.65,1.37,14,NA,2016,2,17,2,"Winter"
2,2016-02-17,"NFWF Hotel Bar",1,100,9,0.95,2.05,29,NA,2016,2,17,2,"Winter"
2,2016-02-17,"NFWF Hotel Bar",1,100,10,1.4,3.05,35,NA,2016,2,17,2,"Winter"
2,2016-02-17,"NFWF Hotel Bar",1,100,11,0.85,1.85,12,NA,2016,2,17,2,"Winter"
2,2016-02-17,"NFWF Hotel Bar",1,100,12,0.45,0.9,8,NA,2016,2,17,2,"Winter"
2,2016-02-17,"NFWF Hotel Bar",1,100,13,1.2,2.46,16,NA,2016,2,17,2,"Winter"
2,2016-02-17,"NFWF Hotel Bar",1,100,14,0.9,1.96,5,NA,2016,2,17,2,"Winter"
2,2016-02-17,"NFWF Hotel Bar",1,100,15,1.4,2.87,16,NA,2016,2,17,2,"Winter"
2,2016-02-17,"NFWF Hotel Bar",2,0,1,2.25,4.96,275,NA,2016,2,17,2,"Winter"
2,2016-02-17,"NFWF Hotel Bar",2,0,2,0.8,1.7,72,NA,2016,2,17,2,"Winter"
2,2016-02-17,"NFWF Hotel Bar",2,0,3,0.95,2.12,0,NA,2016,2,17,2,"Winter"
2,2016-02-17,"NFWF Hotel Bar",2,0,4,0.9,2.07,3,NA,2016,2,17,2,"Winter"
2,2016-02-17,"NFWF Hotel Bar",2,0,5,1.3,2.49,4,NA,2016,2,17,2,"Winter"
2,2016-02-17,"NFWF Hotel Bar",2,0,6,0.35,0.78,3,NA,2016,2,17,2,"Winter"
2,2016-02-17,"NFWF Hotel Bar",2,0,7,0.7,1.51,0,NA,2016,2,17,2,"Winter"
2,2016-02-17,"NFWF Hotel Bar",2,0,8,0.4,0.87,3,NA,2016,2,17,2,"Winter"
2,2016-02-17,"NFWF Hotel Bar",2,0,9,0.8,1.67,13,NA,2016,2,17,2,"Winter"
2,2016-02-17,"NFWF Hotel Bar",2,0,10,0.7,1.48,1,NA,2016,2,17,2,"Winter"
2,2016-02-17,"NFWF Hotel Bar",2,0,11,0.7,1.52,1,NA,2016,2,17,2,"Winter"
2,2016-02-17,"NFWF Hotel Bar",2,0,12,0.4,0.79,1,NA,2016,2,17,2,"Winter"
2,2016-02-17,"NFWF Hotel Bar",2,0,13,0.7,1.56,1,NA,2016,2,17,2,"Winter"
2,2016-02-17,"NFWF Hotel Bar",2,0,14,0.4,0.86,0,NA,2016,2,17,2,"Winter"
2,2016-02-17,"NFWF Hotel Bar",2,0,15,0.35,0.8,4,NA,2016,2,17,2,"Winter"
2,2016-02-17,"NFWF Hotel Bar",3,300,1,5.2,10.68,907,NA,2016,2,17,2,"Winter"
2,2016-02-17,"NFWF Hotel Bar",3,300,2,2.5,5.64,371,NA,2016,2,17,2,"Winter"
2,2016-02-17,"NFWF Hotel Bar",3,300,3,3.8,7.75,675,NA,2016,2,17,2,"Winter"
2,2016-02-17,"NFWF Hotel Bar",3,300,4,3.6,7.43,707,NA,2016,2,17,2,"Winter"
2,2016-02-17,"NFWF Hotel Bar",3,300,5,7.6,15.9,1730,NA,2016,2,17,2,"Winter"
2,2016-02-17,"NFWF Hotel Bar",3,300,6,6.05,12.16,1556,NA,2016,2,17,2,"Winter"
2,2016-02-17,"NFWF Hotel Bar",3,300,7,9.1,18.42,1560,NA,2016,2,17,2,"Winter"
2,2016-02-17,"NFWF Hotel Bar",3,300,8,5.5,11.07,992,NA,2016,2,17,2,"Winter"
2,2016-02-17,"NFWF Hotel Bar",3,300,9,1.25,2.65,173,NA,2016,2,17,2,"Winter"
2,2016-02-17,"NFWF Hotel Bar",3,300,10,1.1,2.18,106,NA,2016,2,17,2,"Winter"
2,2016-02-17,"NFWF Hotel Bar",3,300,11,2.2,4.57,208,NA,2016,2,17,2,"Winter"
2,2016-02-17,"NFWF Hotel Bar",3,300,12,0.9,1.8,92,NA,2016,2,17,2,"Winter"
2,2016-02-17,"NFWF Hotel Bar",3,300,13,1.6,3.36,184,NA,2016,2,17,2,"Winter"
2,2016-02-17,"NFWF Hotel Bar",3,300,14,1.7,3.78,173,NA,2016,2,17,2,"Winter"
2,2016-02-17,"NFWF Hotel Bar",3,300,15,1.5,3.11,141,NA,2016,2,17,2,"Winter"
2,2016-02-17,"NFWF Hotel Bar",4,400,1,3.75,8.18,448,NA,2016,2,17,2,"Winter"
2,2016-02-17,"NFWF Hotel Bar",4,400,2,3.2,6.57,361,NA,2016,2,17,2,"Winter"
2,2016-02-17,"NFWF Hotel Bar",4,400,3,6.4,13.51,885,NA,2016,2,17,2,"Winter"
2,2016-02-17,"NFWF Hotel Bar",4,400,4,5.05,9.88,549,NA,2016,2,17,2,"Winter"
2,2016-02-17,"NFWF Hotel Bar",4,400,5,1.35,2.89,135,NA,2016,2,17,2,"Winter"
2,2016-02-17,"NFWF Hotel Bar",4,400,6,1.15,2.41,112,NA,2016,2,17,2,"Winter"
2,2016-02-17,"NFWF Hotel Bar",4,400,7,2.9,5.8,245,NA,2016,2,17,2,"Winter"
2,2016-02-17,"NFWF Hotel Bar",4,400,8,2.25,4.56,213,NA,2016,2,17,2,"Winter"
2,2016-02-17,"NFWF Hotel Bar",4,400,9,1.75,3.48,159,NA,2016,2,17,2,"Winter"
2,2016-02-17,"NFWF Hotel Bar",4,400,10,1.25,2.38,105,NA,2016,2,17,2,"Winter"
2,2016-02-17,"NFWF Hotel Bar",4,400,11,3.2,6.76,499,NA,2016,2,17,2,"Winter"
2,2016-02-17,"NFWF Hotel Bar",4,400,12,3.6,6.81,415,NA,2016,2,17,2,"Winter"
2,2016-02-17,"NFWF Hotel Bar",4,400,13,3.4,6.95,364,NA,2016,2,17,2,"Winter"
2,2016-02-17,"NFWF Hotel Bar",4,400,14,3.75,7.46,456,NA,2016,2,17,2,"Winter"
2,2016-02-17,"NFWF Hotel Bar",4,400,15,5.2,9.46,648,NA,2016,2,17,2,"Winter"
2,2016-02-17,"NFWF Hotel Bar",5,200,1,1.1,2.44,116,NA,2016,2,17,2,"Winter"
2,2016-02-17,"NFWF Hotel Bar",5,200,2,4.2,8.64,572,NA,2016,2,17,2,"Winter"
2,2016-02-17,"NFWF Hotel Bar",5,200,3,7.25,14.51,854,NA,2016,2,17,2,"Winter"
2,2016-02-17,"NFWF Hotel Bar",5,200,4,6,12.54,938,NA,2016,2,17,2,"Winter"
2,2016-02-17,"NFWF Hotel Bar",5,200,5,4.5,9.36,461,NA,2016,2,17,2,"Winter"
2,2016-02-17,"NFWF Hotel Bar",5,200,6,3,5.95,283,NA,2016,2,17,2,"Winter"
2,2016-02-17,"NFWF Hotel Bar",5,200,7,3.5,6.92,401,NA,2016,2,17,2,"Winter"
2,2016-02-17,"NFWF Hotel Bar",5,200,8,3.6,7.29,526,NA,2016,2,17,2,"Winter"
2,2016-02-17,"NFWF Hotel Bar",5,200,9,4,8.32,430,NA,2016,2,17,2,"Winter"
2,2016-02-17,"NFWF Hotel Bar",5,200,10,1,2.17,129,NA,2016,2,17,2,"Winter"
2,2016-02-17,"NFWF Hotel Bar",5,200,11,3,6.53,198,NA,2016,2,17,2,"Winter"
2,2016-02-17,"NFWF Hotel Bar",5,200,12,0.8,1.77,63,NA,2016,2,17,2,"Winter"
2,2016-02-17,"NFWF Hotel Bar",5,200,13,0.65,1.74,67,NA,2016,2,17,2,"Winter"
2,2016-02-17,"NFWF Hotel Bar",5,200,14,1.2,2.46,86,NA,2016,2,17,2,"Winter"
2,2016-02-17,"NFWF Hotel Bar",5,200,15,2.2,4.65,185,NA,2016,2,17,2,"Winter"
2,2016-02-22,"NFWF Dry Bar",1,300,1,0.85,1.8,2,NA,2016,2,22,2,"Winter"
2,2016-02-22,"NFWF Dry Bar",1,300,2,0.35,0.67,2,NA,2016,2,22,2,"Winter"
2,2016-02-22,"NFWF Dry Bar",1,300,3,0.5,0.86,2,NA,2016,2,22,2,"Winter"
2,2016-02-22,"NFWF Dry Bar",1,300,4,0.8,1.73,33,NA,2016,2,22,2,"Winter"
2,2016-02-22,"NFWF Dry Bar",1,300,5,0.7,1.38,16,NA,2016,2,22,2,"Winter"
2,2016-02-22,"NFWF Dry Bar",1,300,6,1.25,2.8,30,NA,2016,2,22,2,"Winter"
2,2016-02-22,"NFWF Dry Bar",1,300,7,0.7,1.33,0,NA,2016,2,22,2,"Winter"
2,2016-02-22,"NFWF Dry Bar",1,300,8,0.7,1.44,0,NA,2016,2,22,2,"Winter"
2,2016-02-22,"NFWF Dry Bar",1,300,9,9.1,18.9,1921,NA,2016,2,22,2,"Winter"
2,2016-02-22,"NFWF Dry Bar",1,300,10,1.6,3.46,23,NA,2016,2,22,2,"Winter"
2,2016-02-22,"NFWF Dry Bar",1,300,11,5.1,11.47,666,NA,2016,2,22,2,"Winter"
2,2016-02-22,"NFWF Dry Bar",1,300,12,1.5,3.51,173,NA,2016,2,22,2,"Winter"
2,2016-02-22,"NFWF Dry Bar",1,300,13,0.7,1.4,26,NA,2016,2,22,2,"Winter"
2,2016-02-22,"NFWF Dry Bar",1,300,14,2.4,5.43,147,NA,2016,2,22,2,"Winter"
2,2016-02-22,"NFWF Dry Bar",1,300,15,0.8,1.71,0,NA,2016,2,22,2,"Winter"
2,2016-02-29,"NFWF Dry Bar",2,100,1,1.3,2.56,0,NA,2016,2,29,2,"Winter"
2,2016-02-29,"NFWF Dry Bar",2,100,2,1.25,2.71,0,NA,2016,2,29,2,"Winter"
2,2016-02-29,"NFWF Dry Bar",2,100,3,0.75,1.52,3,NA,2016,2,29,2,"Winter"
2,2016-02-29,"NFWF Dry Bar",2,100,4,0.75,1.72,0,NA,2016,2,29,2,"Winter"
2,2016-02-29,"NFWF Dry Bar",2,100,5,0.65,1.32,0,NA,2016,2,29,2,"Winter"
2,2016-02-29,"NFWF Dry Bar",2,100,6,2.6,5.83,34,NA,2016,2,29,2,"Winter"
2,2016-02-29,"NFWF Dry Bar",2,100,7,1,2.08,0,NA,2016,2,29,2,"Winter"
2,2016-02-29,"NFWF Dry Bar",2,100,8,1.25,2.59,1,NA,2016,2,29,2,"Winter"
2,2016-02-29,"NFWF Dry Bar",2,100,9,0.9,1.9,1,NA,2016,2,29,2,"Winter"
2,2016-02-29,"NFWF Dry Bar",2,100,10,0.7,1.41,1,NA,2016,2,29,2,"Winter"
2,2016-02-29,"NFWF Dry Bar",2,100,11,0.6,1.19,0,NA,2016,2,29,2,"Winter"
2,2016-02-29,"NFWF Dry Bar",2,100,12,0.5,0.95,0,NA,2016,2,29,2,"Winter"
2,2016-02-29,"NFWF Dry Bar",2,100,13,0.25,0.512,0,NA,2016,2,29,2,"Winter"
2,2016-02-29,"NFWF Dry Bar",2,100,14,0.65,1.23,4,NA,2016,2,29,2,"Winter"
2,2016-02-29,"NFWF Dry Bar",2,100,15,0.4,0.72,0,NA,2016,2,29,2,"Winter"
2,2016-02-29,"NFWF Dry Bar",3,400,1,6,12.84,690,NA,2016,2,29,2,"Winter"
2,2016-02-29,"NFWF Dry Bar",3,400,2,5.8,12.39,489,NA,2016,2,29,2,"Winter"
2,2016-02-29,"NFWF Dry Bar",3,400,3,3.9,8.39,473,NA,2016,2,29,2,"Winter"
2,2016-02-29,"NFWF Dry Bar",3,400,4,3.75,8.34,174,NA,2016,2,29,2,"Winter"
2,2016-02-29,"NFWF Dry Bar",3,400,5,6,12.52,540,NA,2016,2,29,2,"Winter"
2,2016-02-29,"NFWF Dry Bar",3,400,6,3,6.78,211,NA,2016,2,29,2,"Winter"
2,2016-02-29,"NFWF Dry Bar",3,400,7,1.7,3.57,22,NA,2016,2,29,2,"Winter"
2,2016-02-29,"NFWF Dry Bar",3,400,8,7.9,16.43,1025,NA,2016,2,29,2,"Winter"
2,2016-02-29,"NFWF Dry Bar",3,400,9,1.25,2.72,38,NA,2016,2,29,2,"Winter"
2,2016-02-29,"NFWF Dry Bar",3,400,10,5.3,11.54,631,NA,2016,2,29,2,"Winter"
2,2016-02-29,"NFWF Dry Bar",3,400,11,5,11.01,1090,NA,2016,2,29,2,"Winter"
2,2016-02-29,"NFWF Dry Bar",3,400,12,3.5,7.8,196,NA,2016,2,29,2,"Winter"
2,2016-02-29,"NFWF Dry Bar",3,400,13,1.5,3.28,159,NA,2016,2,29,2,"Winter"
2,2016-02-29,"NFWF Dry Bar",3,400,14,1.5,3.43,39,NA,2016,2,29,2,"Winter"
2,2016-02-29,"NFWF Dry Bar",3,400,15,2.3,5.21,118,NA,2016,2,29,2,"Winter"
2,2016-02-22,"NFWF Dry Bar",4,0,1,0.8,1.45,0,NA,2016,2,22,2,"Winter"
2,2016-02-22,"NFWF Dry Bar",4,0,2,0.7,1.32,0,NA,2016,2,22,2,"Winter"
2,2016-02-22,"NFWF Dry Bar",4,0,3,0.4,0.72,0,NA,2016,2,22,2,"Winter"
2,2016-02-22,"NFWF Dry Bar",4,0,4,0.25,0.55,1,NA,2016,2,22,2,"Winter"
2,2016-02-22,"NFWF Dry Bar",4,0,5,0.3,0.56,0,NA,2016,2,22,2,"Winter"
2,2016-02-22,"NFWF Dry Bar",4,0,6,0.35,0.64,0,NA,2016,2,22,2,"Winter"
2,2016-02-22,"NFWF Dry Bar",4,0,7,0.4,0.8,0,NA,2016,2,22,2,"Winter"
2,2016-02-22,"NFWF Dry Bar",4,0,8,0.2,0.4,0,NA,2016,2,22,2,"Winter"
2,2016-02-22,"NFWF Dry Bar",4,0,9,0.25,0.54,0,NA,2016,2,22,2,"Winter"
2,2016-02-22,"NFWF Dry Bar",4,0,10,0.4,0.81,0,NA,2016,2,22,2,"Winter"
2,2016-02-22,"NFWF Dry Bar",4,0,11,0.7,1.36,0,NA,2016,2,22,2,"Winter"
2,2016-02-22,"NFWF Dry Bar",4,0,12,0.75,1.57,0,NA,2016,2,22,2,"Winter"
2,2016-02-22,"NFWF Dry Bar",4,0,13,0.75,1.62,0,NA,2016,2,22,2,"Winter"
2,2016-02-22,"NFWF Dry Bar",4,0,14,0.6,1.26,0,NA,2016,2,22,2,"Winter"
2,2016-02-22,"NFWF Dry Bar",4,0,15,0.65,1.34,0,NA,2016,2,22,2,"Winter"
2,2016-02-22,"NFWF Dry Bar",5,200,1,0.65,1.22,0,NA,2016,2,22,2,"Winter"
2,2016-02-22,"NFWF Dry Bar",5,200,2,0.8,1.68,0,NA,2016,2,22,2,"Winter"
2,2016-02-22,"NFWF Dry Bar",5,200,3,1.1,2.16,1,NA,2016,2,22,2,"Winter"
2,2016-02-22,"NFWF Dry Bar",5,200,4,2,4.66,4,NA,2016,2,22,2,"Winter"
2,2016-02-22,"NFWF Dry Bar",5,200,5,2.6,5.77,10,NA,2016,2,22,2,"Winter"
2,2016-02-22,"NFWF Dry Bar",5,200,6,1,2.28,0,NA,2016,2,22,2,"Winter"
2,2016-02-22,"NFWF Dry Bar",5,200,7,1.45,3.18,2,NA,2016,2,22,2,"Winter"
2,2016-02-22,"NFWF Dry Bar",5,200,8,1.15,2.38,1,NA,2016,2,22,2,"Winter"
2,2016-02-22,"NFWF Dry Bar",5,200,9,1,2.03,0,NA,2016,2,22,2,"Winter"
2,2016-02-22,"NFWF Dry Bar",5,200,10,1.9,4.11,1,NA,2016,2,22,2,"Winter"
2,2016-02-22,"NFWF Dry Bar",5,200,11,0.65,1.2,0,NA,2016,2,22,2,"Winter"
2,2016-02-22,"NFWF Dry Bar",5,200,12,1.05,2.5,2,NA,2016,2,22,2,"Winter"
2,2016-02-22,"NFWF Dry Bar",5,200,13,0.55,1.11,0,NA,2016,2,22,2,"Winter"
2,2016-02-22,"NFWF Dry Bar",5,200,14,0.65,1.22,0,NA,2016,2,22,2,"Winter"
2,2016-02-22,"NFWF Dry Bar",5,200,15,0.25,0.5,0,NA,2016,2,22,2,"Winter"
3,2016-04-19,"NFWF Bulkhead",1,0,1,0.2,0.41,0,NA,2016,4,19,3,"Summer"
3,2016-04-19,"NFWF Bulkhead",1,0,2,0.4,0.82,0,NA,2016,4,19,3,"Summer"
3,2016-04-19,"NFWF Bulkhead",1,0,3,0.25,0.59,0,NA,2016,4,19,3,"Summer"
3,2016-04-19,"NFWF Bulkhead",1,0,4,0.15,0.46,0,NA,2016,4,19,3,"Summer"
3,2016-04-19,"NFWF Bulkhead",1,0,5,0.25,0.51,0,NA,2016,4,19,3,"Summer"
3,2016-04-19,"NFWF Bulkhead",1,0,6,0.25,0.54,1,NA,2016,4,19,3,"Summer"
3,2016-04-19,"NFWF Bulkhead",1,0,7,0.3,0.63,1,NA,2016,4,19,3,"Summer"
3,2016-04-19,"NFWF Bulkhead",1,0,8,0.15,0.33,0,NA,2016,4,19,3,"Summer"
3,2016-04-19,"NFWF Bulkhead",1,0,9,0.35,0.75,0,NA,2016,4,19,3,"Summer"
3,2016-04-19,"NFWF Bulkhead",1,0,10,0.25,0.42,0,NA,2016,4,19,3,"Summer"
3,2016-04-19,"NFWF Bulkhead",1,0,11,0.5,0.84,2,NA,2016,4,19,3,"Summer"
3,2016-04-19,"NFWF Bulkhead",1,0,12,0.3,0.67,0,NA,2016,4,19,3,"Summer"
3,2016-04-19,"NFWF Bulkhead",1,0,13,0.2,0.39,0,NA,2016,4,19,3,"Summer"
3,2016-04-19,"NFWF Bulkhead",1,0,14,0.3,0.57,0,NA,2016,4,19,3,"Summer"
3,2016-04-19,"NFWF Bulkhead",1,0,15,0.25,0.49,0,NA,2016,4,19,3,"Summer"
3,2016-04-19,"NFWF Bulkhead",2,200,1,2.15,5.2,109,NA,2016,4,19,3,"Summer"
3,2016-04-19,"NFWF Bulkhead",2,200,2,3.5,8.04,201,NA,2016,4,19,3,"Summer"
3,2016-04-19,"NFWF Bulkhead",2,200,3,3,6.07,116,NA,2016,4,19,3,"Summer"
3,2016-04-19,"NFWF Bulkhead",2,200,4,3.5,7.74,174,NA,2016,4,19,3,"Summer"
3,2016-04-19,"NFWF Bulkhead",2,200,5,1.8,4.06,101,NA,2016,4,19,3,"Summer"
3,2016-04-19,"NFWF Bulkhead",2,200,6,0.45,1,1,NA,2016,4,19,3,"Summer"
3,2016-04-19,"NFWF Bulkhead",2,200,7,0.5,1.07,35,NA,2016,4,19,3,"Summer"
3,2016-04-19,"NFWF Bulkhead",2,200,8,0.15,0.44,4,NA,2016,4,19,3,"Summer"
3,2016-04-19,"NFWF Bulkhead",2,200,9,0.45,0.89,5,NA,2016,4,19,3,"Summer"
3,2016-04-19,"NFWF Bulkhead",2,200,10,0.45,0.84,16,NA,2016,4,19,3,"Summer"
3,2016-04-19,"NFWF Bulkhead",2,200,11,0.35,0.76,0,NA,2016,4,19,3,"Summer"
3,2016-04-19,"NFWF Bulkhead",2,200,12,0.65,1.52,28,NA,2016,4,19,3,"Summer"
3,2016-04-19,"NFWF Bulkhead",2,200,13,0.65,1.32,15,NA,2016,4,19,3,"Summer"
3,2016-04-19,"NFWF Bulkhead",2,200,14,0.5,0.94,13,NA,2016,4,19,3,"Summer"
3,2016-04-19,"NFWF Bulkhead",2,200,15,0.5,1.08,18,NA,2016,4,19,3,"Summer"
3,2016-04-19,"NFWF Bulkhead",3,100,1,1,2.17,43,NA,2016,4,19,3,"Summer"
3,2016-04-19,"NFWF Bulkhead",3,100,2,0.4,0.83,6,NA,2016,4,19,3,"Summer"
3,2016-04-19,"NFWF Bulkhead",3,100,3,0.35,0.96,2,NA,2016,4,19,3,"Summer"
3,2016-04-19,"NFWF Bulkhead",3,100,4,0.4,0.79,1,NA,2016,4,19,3,"Summer"
3,2016-04-19,"NFWF Bulkhead",3,100,5,0.5,1.13,6,NA,2016,4,19,3,"Summer"
3,2016-04-19,"NFWF Bulkhead",3,100,6,0.4,1.03,1,NA,2016,4,19,3,"Summer"
3,2016-04-19,"NFWF Bulkhead",3,100,7,0.9,1.64,6,NA,2016,4,19,3,"Summer"
3,2016-04-19,"NFWF Bulkhead",3,100,8,0.3,0.6,2,NA,2016,4,19,3,"Summer"
3,2016-04-19,"NFWF Bulkhead",3,100,9,0.55,1.21,12,NA,2016,4,19,3,"Summer"
3,2016-04-19,"NFWF Bulkhead",3,100,10,1.15,2.8,40,NA,2016,4,19,3,"Summer"
3,2016-04-19,"NFWF Bulkhead",3,100,11,0.95,2.1,54,NA,2016,4,19,3,"Summer"
3,2016-04-19,"NFWF Bulkhead",3,100,12,0.8,1.77,38,NA,2016,4,19,3,"Summer"
3,2016-04-19,"NFWF Bulkhead",3,100,13,0.9,1.86,28,NA,2016,4,19,3,"Summer"
3,2016-04-19,"NFWF Bulkhead",3,100,14,0.8,1.81,34,NA,2016,4,19,3,"Summer"
3,2016-04-19,"NFWF Bulkhead",3,100,15,1,2.2,63,NA,2016,4,19,3,"Summer"
3,2016-04-19,"NFWF Bulkhead",4,400,1,3.8,8.21,261,NA,2016,4,19,3,"Summer"
3,2016-04-19,"NFWF Bulkhead",4,400,2,5.1,10.67,357,NA,2016,4,19,3,"Summer"
3,2016-04-19,"NFWF Bulkhead",4,400,3,1.75,3.53,119,NA,2016,4,19,3,"Summer"
3,2016-04-19,"NFWF Bulkhead",4,400,4,1.9,4.59,76,NA,2016,4,19,3,"Summer"
3,2016-04-19,"NFWF Bulkhead",4,400,5,7.15,14.92,492,NA,2016,4,19,3,"Summer"
3,2016-04-19,"NFWF Bulkhead",4,400,6,2.5,5.7,186,NA,2016,4,19,3,"Summer"
3,2016-04-19,"NFWF Bulkhead",4,400,7,3.9,8.11,219,NA,2016,4,19,3,"Summer"
